Id,SalePrice
1362,12.487772762470813
1363,12.035424499296917
1364,11.846846273424166
1365,11.819251504077025
1366,11.855719157499458
1367,12.225774751330729
1368,12.15659556994255
1369,12.279756001735267
1370,12.078586005126825
1371,12.369013345041674
1372,12.574310965487625
1373,12.295102166847062
1374,12.304499141286113
1375,12.162696947366731
1376,11.84697866740334
1377,11.903162911294254
1378,12.089946225729438
1379,12.21249946352925
1380,12.231307069710711
1381,12.314261290419493
1382,11.92442116934925
1383,12.014736290085503
1384,11.710137942397951
1385,12.254977569531826
1386,12.191668547446346
1387,12.316755716783415
1388,12.209618325391782
1389,12.52198133228706
1390,12.407266798364338
1391,12.26888483989364
1392,12.38090781619767
1393,11.856539043082307
1394,12.214731125407576
1395,12.224208810362951
1396,12.136436462863522
1397,12.221692110947368
1398,11.688108789337939
1399,11.759767857378794
1400,11.805482758693621
1401,12.165189145100213
1402,11.688656031319976
1403,12.416496007361243
1404,11.87279040843571
1405,11.78060038341641
1406,11.465781423791588
1407,11.513292027798911
1408,11.61268293800409
1409,11.681616411133342
1410,11.38858432218475
1411,10.900867410975204
1412,11.525498856562177
1413,11.857126398328639
1414,11.676525977877843
1415,11.98930508367325
1416,11.898949998453462
1417,12.027219807472397
1418,11.826760157747996
1419,11.58557226911061
1420,11.867129491869946
1421,11.944186756481399
1422,12.083325668045992
1423,12.153049296051972
1424,12.194138564553311
1425,12.227289700962114
1426,11.46180449780719
1427,11.799438069543765
1428,10.894049079323164
1429,11.33845823268952
1430,11.853227610009778
1431,10.829307278371681
1432,11.63921712450898
1433,10.942326804778432
1434,12.621548115814655
1435,12.584400637896753
1436,12.292240996587287
1437,11.900407606876458
1438,12.228507173961404
1439,11.993088884690003
1440,12.219772314559398
1441,12.174481754039038
1442,12.75768574155631
1443,12.77010982884892
1444,11.521218457983839
1445,12.136724285178227
1446,11.657401458380955
1447,11.776152497549004
1448,11.812590133208195
1449,11.281654853733396
1450,11.341733879939317
1451,11.896636017372375
1452,11.373215253623844
1453,11.283301292490169
1454,11.352904278020228
1455,11.315831199453495
1456,11.976392891908079
1457,11.660595491062436
1458,12.269566515732357
